,iter,drug,tissue,model,transform,num_genes,balance_Weights,acc,auc
222,22,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
223,23,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
224,24,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
225,25,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
226,26,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
227,27,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
228,28,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
229,29,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
230,30,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
231,31,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
232,32,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
233,33,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
234,34,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
235,35,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
236,36,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
237,37,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
238,38,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
239,39,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
240,40,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
241,41,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
242,42,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
243,43,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
244,44,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
245,45,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
246,46,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
247,47,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
248,48,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
249,49,Pembro,SKCM,prior,log_tpm,5,False,0.5673076923076923,0.5
250,0,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.5265536723163842
251,1,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.3762711864406779
252,2,Pembro,SKCM,LR,log_tpm,5,True,0.4423076923076923,0.5367231638418078
253,3,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.5290018832391714
254,4,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.516195856873823
255,5,Pembro,SKCM,LR,log_tpm,5,True,0.4423076923076923,0.4261770244821092
256,6,Pembro,SKCM,LR,log_tpm,5,True,0.5384615384615384,0.4544256120527307
257,7,Pembro,SKCM,LR,log_tpm,5,True,0.4423076923076923,0.5291902071563088
258,8,Pembro,SKCM,LR,log_tpm,5,True,0.5384615384615384,0.567984934086629
259,9,Pembro,SKCM,LR,log_tpm,5,True,0.5576923076923077,0.5184557438794728
260,10,Pembro,SKCM,LR,log_tpm,5,True,0.5576923076923077,0.5370998116760829
261,11,Pembro,SKCM,LR,log_tpm,5,False,0.5673076923076923,0.4693032015065913
