,iter,drug,tissue,model,transform,num_genes,balance_Weights,acc,auc
106,6,Nivo,SKCM,RF,tpm,5,False,0.6704545454545454,0.6705357142857142
107,7,Nivo,SKCM,RF,tpm,5,False,0.625,0.6211309523809524
108,8,Nivo,SKCM,RF,tpm,5,False,0.6022727272727273,0.6238095238095238
109,9,Nivo,SKCM,RF,tpm,5,False,0.6590909090909091,0.6532738095238095
110,10,Nivo,SKCM,RF,tpm,5,False,0.6477272727272727,0.6285714285714286
111,11,Nivo,SKCM,RF,tpm,5,False,0.6818181818181818,0.6494047619047619
112,12,Nivo,SKCM,RF,tpm,5,False,0.5795454545454546,0.6875
113,13,Nivo,SKCM,RF,tpm,5,False,0.6136363636363636,0.6008928571428571
114,14,Nivo,SKCM,RF,tpm,5,False,0.6363636363636364,0.5761904761904763
115,15,Nivo,SKCM,RF,tpm,5,False,0.7045454545454546,0.6297619047619047
116,16,Nivo,SKCM,RF,tpm,5,False,0.6818181818181818,0.5958333333333333
117,17,Nivo,SKCM,RF,tpm,5,False,0.6818181818181818,0.7113095238095238
118,18,Nivo,SKCM,RF,tpm,5,False,0.5909090909090909,0.5247023809523809
119,19,Nivo,SKCM,RF,tpm,5,False,0.6363636363636364,0.5044642857142857
120,20,Nivo,SKCM,RF,tpm,5,False,0.6818181818181818,0.619642857142857
121,21,Nivo,SKCM,RF,tpm,5,False,0.6590909090909091,0.6377976190476191
122,22,Nivo,SKCM,RF,tpm,5,False,0.7159090909090909,0.65
123,23,Nivo,SKCM,RF,tpm,5,False,0.5340909090909091,0.2363095238095238
124,24,Nivo,SKCM,RF,tpm,5,False,0.6477272727272727,0.5744047619047619
125,25,Nivo,SKCM,RF,tpm,5,False,0.6477272727272727,0.47232142857142856
126,26,Nivo,SKCM,RF,tpm,5,False,0.6590909090909091,0.6020833333333334
127,27,Nivo,SKCM,RF,tpm,5,False,0.5227272727272727,0.5461309523809523
128,28,Nivo,SKCM,RF,tpm,5,False,0.6704545454545454,0.5720238095238095
129,29,Nivo,SKCM,RF,tpm,5,False,0.7045454545454546,0.712202380952381
130,30,Nivo,SKCM,RF,tpm,5,False,0.6931818181818182,0.6675595238095238
131,31,Nivo,SKCM,RF,tpm,5,False,0.6704545454545454,0.6238095238095237
132,32,Nivo,SKCM,RF,tpm,5,False,0.6136363636363636,0.550297619047619
133,33,Nivo,SKCM,RF,tpm,5,False,0.7159090909090909,0.6848214285714286
